Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Eddie Carrick,136.0,147.07423,148.72489,169.80760000000004,0.0,0.0,0.0
Bill Mason,231.0,236.34617999999998,237.32157,249.79746000000003,292.63958,0.0,0.0
George Matchett,1037.0,641.0,641.0,641.0,641.0,641.0,641.0
Tina Murphy,693.0,693.0,641.0,641.0,641.0,641.0,641.0
Janis Paterson,231.0,247.42041,285.76074,298.2105000000001,324.26293,362.37386000000004,0.0
Les Sharp,403.0,408.72805,414.65542,421.8721,443.08765999999997,473.46978,767.07424
Jim Stalker,473.0,781.16909,781.16909,641.0,641.0,641.0,641.0
