Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Charlie Brown,357.0,367.02230000000014,369.25250000000017,383.9762300000002,0.0
Colin Brown,787.0,798.25455,802.3928100000003,820.9104900000002,1050.37542
Lynne Devine,986.0,905.0,905.0,905.0,905.0
Ian Mclaren,841.0,855.4584,859.5471,890.2460500000002,972.0312700000001
Glennis Middleton,928.0,928.0,905.0,905.0,905.0
John Rymer,487.0,490.20385000000005,491.0711500000001,526.63058,546.06611
Avril Simpson,137.0,141.43609999999998,142.5512,0.0,0.0
