Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Joe Cullinane,1949.0,1151.0,1151.0,1151.0,1151.0,1151.0
Scott Davidson,1466.0,1466.0,1151.0,1151.0,1151.0,1151.0
John Glover,1224.0,1224.0,1224.0,1151.0,1151.0,1151.0
Matthew John Grainger,60.0,73.51151999999999,75.87509,90.72545,0.0,0.0
Susan Johnson,460.0,501.35344000000003,768.00711,769.97523,775.7291299999999,858.88798
Yvonne Mclellan,193.0,232.30624,250.99992999999998,257.79889000000003,274.2799,0.0
Donald Reid,402.0,1010.8372800000001,1019.21721,1040.7472500000001,1073.22108,1152.36249
