Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Wendy Agnew,1703.0,1105.0,1105.0,1105.0,1105.0
Philip Bishop,193.0,217.22866000000002,229.82866000000004,243.05908,0.0
Raymond James Christie,351.0,381.90031999999997,403.05032,410.40484,457.08794
Sarah Dickinson,944.0,1030.38044,1057.0804399999997,1084.6326599999998,1155.67882
Dennis Robertson,1300.0,1300.0,1105.0,1105.0,1105.0
Rachel Shanks,212.0,223.23647999999997,312.78648000000004,316.2715400000001,365.30514
Sandy Wallace,820.0,1196.4220799999998,1196.4220799999998,1105.0,1105.0
