Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Bob Chicken,225.0,232.0,247.0,0.0,0.0,0.0,0.0
Robin Currie,540.0,541.0,548.0,623.0,635.9491399999999,636.1786400000001,884.29288
Anne Horn,610.0,613.0,630.0,694.0,652.0,652.0,652.0
John Mcalpine,584.0,587.0,603.0,653.0,653.0,652.0,652.0
Arthur Mcfarlane,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Alastair John Redman,553.0,553.0,559.0,579.0,586.20069,586.43172,0.0
Ed Tyler,73.0,74.0,0.0,0.0,0.0,0.0,0.0
