Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
John Gillespie Campbell,1670.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0
Malcolm Johnstone,904.0,919.9999999999998,923.0,937.73724,1386.79387,1002.0,1002.0
Anne Mclauchlan,240.0,540.3999999999999,559.0,624.57872,629.76419,655.27589,0.0
Alastair Muir,515.0,521.0,523.4,539.1227,0.0,0.0,0.0
David Robert Slater,488.0,546.0,562.8,621.9729400000001,642.89279,785.2394400000001,1029.7205
Keith Walters,835.0,949.4,1291.2,1002.0,1002.0,1002.0,1002.0
Angie Whitelaw,355.0,409.0,0.0,0.0,0.0,0.0,0.0
