Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Samantha Allan,105.0,105.62260000000002,0.0,0.0,0.0,0.0,0.0
John Cameron,638.0,638.283,666.3396,677.3396,691.3396,746.62256,0.0
Carolann Davidson,821.0,822.5282000000001,849.6414000000001,884.8678000000001,1242.1508,950.0,950.0
Stuart Alexander Mcausland,411.0,411.84900000000005,417.90560000000005,438.96220000000005,0.0,0.0,0.0
John Mcnaughtan,1007.0,950.0,950.0,950.0,950.0,950.0,950.0
Will Mylet,608.0,658.0910000000001,669.3174,792.1098,805.506,842.95884,937.96243
Daniel Alexander Speirs,208.0,209.5282,226.6414,0.0,0.0,0.0,0.0
