Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Ronald Ahlfeld,2189.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0
Alan Holliday,584.0,687.4395199999999,698.96698,702.8796,778.37605,926.19601,0.0
James Kelly,510.0,600.0637199999999,601.1998000000001,613.92185,663.4383200000001,0.0,0.0
Christopher William Mceleny,1163.0,1272.68156,1213.0,1213.0,1213.0,1213.0,1213.0
Lynne Quinn,199.0,690.33772,711.5226700000002,714.4676800000001,782.72533,975.39877,1301.79946
Alan Taylor,20.0,28.471339999999994,29.398959999999995,0.0,0.0,0.0,0.0
George White,185.0,271.0509800000001,277.15848000000005,280.73051000000004,0.0,0.0,0.0
