Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Jackie Anderson,58.0,91.56372999999996,91.56461000000002,95.75889000000001,0.0,0.0
Alan Henry Brown,54.0,57.880199999999995,57.88094999999999,0.0,0.0,0.0
Andy Heer,880.0,888.7304499999999,888.7447400000001,905.93884,914.71498,944.17762
Gary Richard Holt,1261.0,1280.0129799999997,1280.1147999999998,1290.5028199999997,1306.44303,1594.9032
Malcolm Jack,458.0,627.7587499999997,627.7652099999998,637.5113899999999,679.36033,0.0
Donald Norman Lothian,1448.0,1508.1430999999993,1508.0,1508.0,1508.0,1508.0
David Victor Macdiarmid,1871.0,1508.0,1508.0,1508.0,1508.0,1508.0
