Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Athol Bond,293.0,310.33104,314.27304,322.50956,0.0,0.0
John Cameron,418.0,418.91216000000003,421.98692,433.14459999999997,456.75836000000004,561.64216
Carolann Davidson,1040.0,1040.0,958.0,958.0,958.0,958.0
Duncan Grant,45.0,45.68412,46.31484,0.0,0.0,0.0
John Mcnaughtan,1241.0,958.0,958.0,958.0,958.0,958.0
Will Mylet,486.0,730.9149600000001,734.2262400000001,742.2262400000001,918.86424,1011.6298400000001
Jonathan Smith,306.0,312.61315999999994,377.34079999999994,384.49848,445.76736,0.0
