Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Mairianna Clyde,2097.0,2208.6161700000002,2232.64473,2337.1266800000003,2342.96675,2430.1238599999997,0.0
Leah Gunn Barrett,132.0,136.28760999999997,137.97077000000002,139.93831999999998,150.99458999999996,0.0,0.0
Marie-Clair Munro,2390.0,2488.61503,2559.83011,2564.16881,2589.32345,2616.32927,3020.26358
Ben Parker,2854.0,2854.0,2854.0,2710.0,2710.0,2710.0,2710.0
Neil John Ross,2877.0,2877.0,2710.0,2710.0,2710.0,2710.0,2710.0
Peter Sidor,52.0,62.23494000000001,65.89146000000001,67.15271,0.0,0.0,0.0
Mandy Helen Watt,3145.0,2710.0,2710.0,2710.0,2710.0,2710.0,2710.0
