Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Kevin Drum,811.0,812.4441999999998,832.5138000000001,903.6704,910.7052,915.50955,1105.30103
Diana Findlay,523.0,523.6351,543.7047,592.8091,0.0,0.0,0.0
Rebecca Fraser,202.0,202.74820000000005,0.0,0.0,0.0,0.0,0.0
Iain Gillespie,510.0,513.3494999999999,585.6888,720.2282,774.3674,871.14611,0.0
Tom Miers,934.0,934.9047999999997,950.9482999999999,1014.1397,1476.5312,1139.0,1139.0
David Parker,1149.0,1139.0,1139.0,1139.0,1139.0,1139.0,1139.0
John Paton Day,426.0,427.4877,473.6356,0.0,0.0,0.0,0.0
