Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Graham Bell,1374.0,845.0,845.0,845.0,845.0
Stacy Bradley,574.0,588.2449999999999,613.015,642.3249999999999,0.0
Billy Farries,163.0,268.875,304.72999999999996,0.0,0.0
Andy Ferguson,693.0,708.015,736.4,774.405,1314.26
Michelle Anne Johnston,128.0,156.49000000000004,0.0,0.0,0.0
David Mckie,611.0,694.93,720.8549999999999,784.5699999999998,809.2650000000001
Ronnie Nicholson,679.0,722.505,732.585,763.4399999999999,778.595
