Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Steven Calvert,413.0,505.35788000000014,507.0271400000001,545.08938,0.0,0.0
Glynis Campbell-Sinclair,1542.0,1026.0,1026.0,1026.0,1026.0,1026.0
Mya Chemonges-Murzynowska,137.0,244.41623000000004,245.08549000000005,0.0,0.0,0.0
Morven Reid,626.0,721.0349200000003,740.38511,831.20997,959.97648,1147.98426
Mel Robertson,24.0,31.361860000000004,0.0,0.0,0.0,0.0
Trish Robertson,626.0,693.9298900000002,695.9337800000001,727.6575,931.7897600000001,1298.13995
Mary Scanlon,732.0,743.0427900000001,745.0427900000001,753.3813100000001,805.06224,0.0
