Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Wendy Anderson,236.0,239.39254999999997,243.42882000000006,252.89794,278.05862
Lesley Brennan,964.0,972.59446,985.5488399999998,1001.8158000000001,1023.4854099999999
Will Dawson,1322.0,1023.0,1023.0,1023.0,1023.0
Martin Keenan,510.0,518.8206300000002,528.2483200000001,540.66435,564.2286600000001
Allan Petrie,107.0,111.74957,118.84164000000003,131.04828,0.0
Christina Roberts,867.0,1125.0599700000002,1023.0,1023.0,1023.0
Linda Rose,84.0,87.61872000000002,97.21366000000003,0.0,0.0
