Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jenny Marion Margaret Blain,168.0,169.21933,194.7419,0.0,0.0
James Clancy,722.0,722.87095,726.87095,775.87095,792.87095
Georgia Cruickshank,885.0,894.7546400000002,902.9288300000001,968.2772100000001,1051.97397
Stuart Fairweather,250.0,253.30961000000002,253.48380000000003,270.83218000000005,0.0
Ken Lynn,1240.0,1024.0,1024.0,1024.0,1024.0
Robbie Mckaig,48.0,49.56771000000001,0.0,0.0,0.0
Lynne Short,782.0,968.2091100000005,972.90587,997.42844,1084.3445299999998
