Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
John Bathgate,388.0,409.0,459.0,464.70824999999996,539.03075,567.44047,0.0
Jim Brown,759.0,793.0,837.0,810.0,810.0,810.0,810.0
Trevor Jackson,258.0,292.0,0.0,0.0,0.0,0.0,0.0
Sandy Scott,702.0,704.0,769.0,771.1284999999999,948.5155,810.0,810.0
David Robert Scott Sharp,169.0,0.0,0.0,0.0,0.0,0.0,0.0
Rory Stewart,549.0,580.0,642.0,650.22375,781.0944999999999,801.90126,1050.62734
Len Wyse,413.0,417.0,430.0,432.48325,0.0,0.0,0.0
