Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Jim Bollan,1073.0,1073.0,1021.0,1021.0,1021.0,1021.0,1021.0
David Jardine,237.0,244.78113,247.88257000000002,248.09962,0.0,0.0,0.0
John Millar,1622.0,1021.0,1021.0,1021.0,1021.0,1021.0,1021.0
Gail Robertson,1036.0,1036.0,1036.0,1021.0,1021.0,1021.0,1021.0
May Smillie,392.0,417.56657,425.99861,439.38336000000004,473.92367,549.39,0.0
Michelle Stewart,412.0,868.49296,879.29954,879.6757600000001,912.4273499999999,1011.09605,1128.88992
Archie Thomson,329.0,359.38346,371.64384000000007,371.94771000000003,459.84893,0.0,0.0
