Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
David Baird,104.0,108.59071999999999,110.41078999999999,0.0,0.0
Colin Cameron,632.0,635.4430400000001,653.23928,663.4415100000001,689.2615800000001
Angela Campbell,1162.0,1162.0,927.0,927.0,927.0
John Devlin,209.0,219.90296,231.83453,264.23899,0.0
Jordan James Linden,1300.0,927.0,927.0,927.0,927.0
Pat Patton,635.0,657.09284,829.1905700000001,845.3711000000001,934.5639799999999
Lisa Stubbs,589.0,887.6837200000001,892.9417000000001,919.2370599999999,978.17769
