Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Alis Ballance,615.0,673.0,687.3,755.69,759.40987,761.36847,0.0
Ted Brown,845.0,923.0,863.0,863.0,863.0,863.0,863.0
Peter Diggle,652.0,690.0,693.1200000000001,875.3800000000001,875.38,863.0,863.0
Roger Grant,531.0,566.0,568.73,0.0,0.0,0.0,0.0
Gail Macgregor,564.0,641.0,645.4849999999999,885.2650000000001,863.0,863.0,863.0
Stephen Thompson,724.0,768.0,782.4949999999999,796.885,799.1072800000001,800.4104,1067.92012
Hugh Young,383.0,0.0,0.0,0.0,0.0,0.0,0.0
