Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Marion Collins,68.0,123.09515000000002,123.11591000000001,0.0,0.0
Lynne Davis,1114.0,1134.0346000000002,1135.5051000000003,1142.5102900000002,1165.85631
Doug Fairbairn,621.0,634.3563999999998,636.2490199999997,638.9237599999999,647.9358699999999
Gail Macgregor,1153.0,1153.0,1149.0,1149.0,1149.0
Jennifer Vivien Norris,263.0,487.72142999999994,487.76295,548.48613,0.0
Stephen Thompson,1725.0,1149.0,1149.0,1149.0,1149.0
Carolyne Wilson,797.0,951.26642,951.4221200000001,973.1107000000001,1266.68681
