Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Alasdair Christie,1934.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0
Jackie Hendry,1270.0,1270.0,1087.0,1087.0,1087.0,1087.0,1087.0
Calum Mark Liptrot,18.0,29.824650000000005,33.282810000000005,0.0,0.0,0.0,0.0
Andrew Mackintosh,276.0,453.36975000000007,482.0436600000001,490.2620300000001,606.5103,782.3619899999999,1016.32156
Claire Maclean,226.0,320.15925,405.46053000000006,410.49483000000004,0.0,0.0,0.0
Ron Macwilliam,243.0,404.16560000000004,424.7704700000001,431.56225000000006,532.6696,0.0,0.0
Ric Scott,379.0,562.0631000000001,564.08036,566.95626,574.4828,672.02392,0.0
