Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
James Calder,1224.0,1325.69658,1389.9169200000001,1436.2313,1436.2313,1434.0,1434.0
Michael Collie,245.0,253.57682000000005,0.0,0.0,0.0,0.0,0.0
Brian John Goodall,1128.0,1130.31438,1189.4505199999999,1219.7228,1237.72554,1238.0939799999996,0.0
Ross Paterson,1086.0,1116.7676399999998,1148.3122,1560.87918,1434.0,1434.0,1434.0
Billy Pollock,521.0,539.92346,555.33188,0.0,0.0,0.0,0.0
David Ross,1660.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0
Fay Sinclair,1302.0,1304.9950800000004,1361.2673600000003,1389.5396400000004,1403.81122,1404.03415,2505.82261
