Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Ronald Ahlfeld,1951.0,1103.0,1103.0,1103.0,1103.0,1103.0,1103.0
Gordon Anderson,146.0,207.71888000000004,212.04304000000005,0.0,0.0,0.0,0.0
Terry Loughran,991.0,1157.9017599999997,1103.0,1103.0,1103.0,1103.0,1103.0
Iain D Macleod,253.0,331.2352,333.96832000000006,383.98048000000006,394.70374000000004,0.0,0.0
Christopher Mceleny,541.0,649.22536,657.3008200000003,682.72409,982.36201,1010.32511,1129.21293
Ralph Roberts,301.0,359.24176000000006,361.9850300000002,368.81841000000003,0.0,0.0,0.0
George White,227.0,383.47040000000004,393.22127000000006,463.0968700000001,482.60154,604.2824800000001,0.0
