Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Brian David Boyd,956.0,1033.0229599999993,1059.9974799999995,1096.7266399999999,1187.2705200000003,1448.72884
David Cheape,1034.0,1108.2937999999995,1148.4234,1212.0622799999999,1326.0066,1684.37464
Robert Galloway,933.0,943.9166399999997,949.1295999999999,996.9490399999999,1028.83328,0.0
Matthias Glenday,242.0,272.02076,285.96288000000004,0.0,0.0,0.0
Robbie Kelly,174.0,359.27963999999986,429.3652,504.25636000000003,0.0,0.0
Mark James Mcdonald,1939.0,1351.0,1351.0,1351.0,1351.0,1351.0
Laura Tierney,123.0,202.44888,0.0,0.0,0.0,0.0
