Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Sandy Aitchison,822.0,732.0,732.0,732.0,732.0,732.0
Bill Herd,766.0,766.0,732.0,732.0,732.0,732.0
Rick Kenney,417.0,432.8746000000001,434.78294000000005,490.3393200000001,609.41374,0.0
Fiona Lackenby,386.0,402.5314799999999,403.15279999999984,409.57,0.0,0.0
John Mitchell,492.0,506.01343999999995,532.5082999999998,593.4758400000001,639.9968200000001,762.01496
Robbie Tatler,273.0,280.77308,281.70506,0.0,0.0,0.0
Bill White,501.0,522.8960000000002,524.6268200000002,590.64184,701.0357200000001,894.8057000000001
