Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Julie Bell,1321.0,1129.0,1129.0,1129.0,1129.0,1129.0
Rachel Cordelia Grieve,303.0,310.12166,384.41234000000003,0.0,0.0,0.0
George Meechan,574.0,727.7697199999997,739.9324399999998,791.98458,990.90246,1006.62916
Sandra O'Shea,230.0,233.34282,0.0,0.0,0.0,0.0
Ronnie Proctor,962.0,965.05214,1007.0521400000001,1072.48816,1125.77884,1856.3602
Euan Walker-Munro,772.0,774.0347600000002,801.1800999999999,833.47078,864.47078,0.0
Ian Whyte,353.0,368.84206,417.00478000000004,523.45818,0.0,0.0
