Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Josh Cairns,1299.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0
Neil K Casey,154.0,155.19159999999997,0.0,0.0,0.0,0.0,0.0
Ian Macquarrie,467.0,538.9593999999997,548.2903999999999,0.0,0.0,0.0,0.0
John Mclaren,1159.0,1162.1113999999998,1204.3762,1272.0344,1213.0,1213.0,1213.0
Crissy Sandhu,725.0,725.3971999999999,757.4633999999999,766.3240000000001,771.71561,869.62851,0.0
Margaret-Anne Shaw,521.0,522.5888,548.7212,603.0903999999999,646.2246,0.0,0.0
Claire Louise Williams,523.0,528.6931999999999,556.8917999999999,855.8836,858.75049,1043.64564,1217.6790799999999
