10,4,
1,3,8,6,5,9,7,10,4,
1,7,5,4,1,3,
1,8,5,7,4,10,9,6,3,2,1,
3,2,7,1,
1,3,8,5,7,
1,9,8,4,7,5,1,
2,6,3,7,8,
1,7,8,10,1,
1,2,1,5,8,9,7,
1,4,8,6,3,9,
1,3,6,5,8,9,4,7,10,
1,8,3,6,9,5,
55,1,2,7,5,
1,2,1,7,4,
1,6,3,4,8,9,10,5,7,1,2,
1,8,4,9,3,1,2,5,6,7,10,
1,10,6,4,3,7,8,9,5,1,2,
1,2,1,5,7,8,
1,2,1,4,7,
1,10,3,6,4,5,7,8,9,
1,4,3,8,9,5,6,7,
2,2,7,5,
1,3,6,8,5,7,9,4,10,2,1,
1,6,3,7,10,4,5,
1,3,10,6,5,4,9,1,2,7,8,
1,8,4,3,6,9,
1,4,3,6,5,8,9,10,
1,3,6,8,9,7,5,4,10,2,1,
1,10,5,6,8,
4,8,3,6,9,
1,7,5,1,2,9,8,
1,8,7,9,5,1,10,2,
1,3,4,6,10,9,
2,4,8,9,6,3,
1,5,1,2,8,7,9,
1,8,6,4,3,9,7,5,10,1,2,
1,6,3,4,8,10,9,1,2,7,5,
10,4,3,
3,3,6,4,5,8,
1,4,3,6,10,9,7,5,1,2,
1,7,2,1,9,
1,7,8,5,2,
1,5,7,8,2,
1,8,5,2,7,9,1,
1,5,7,8,3,4,6,
1,5,7,4,8,3,6,10,9,2,1,
1,6,3,1,2,10,8,9,4,5,7,
1,8,9,5,2,
1,2,1,5,9,8,7,6,4,3,10,
1,1,2,9,8,7,5,4,6,3,10,
1,2,1,8,7,5,9,10,4,3,6,
1,5,7,8,2,1,9,10,4,3,6,
3,2,1,8,5,
20,7,5,8,
1,8,5,7,2,4,
1,5,8,3,6,7,9,4,1,2,10,
1,7,5,8,2,9,
6,6,5,3,
1,8,1,2,4,9,
1,1,2,4,7,9,5,8,3,6,
1,7,6,5,
2,8,6,9,
3,8,9,2,1,
1,10,5,8,9,
2,7,3,5,6,4,
2,3,6,7,10,
1,4,9,5,6,3,8,7,2,1,10,
1,8,4,3,6,7,5,10,9,
2,8,9,6,
1,6,9,
4,3,6,7,5,
1,3,6,4,9,8,5,7,
2,5,4,3,8,
1,2,1,5,8,
7,1,2,10,
1,4,3,8,10,6,5,9,7,1,2,
1,9,8,6,
1,6,4,8,3,
2,4,6,3,7,
1,4,2,1,7,
1,9,7,5,4,
