10,3,
9,2,7,1,
1,1,2,6,10,9,7,4,3,5,8,
1,4,3,5,6,1,2,9,10,8,7,
1,7,8,10,1,
1,9,2,1,8,4,
1,10,3,5,7,
1,2,8,7,9,1,
1,2,1,4,3,5,9,10,8,6,7,
1,8,2,1,9,7,6,4,3,10,5,
2,3,5,4,10,1,2,6,9,7,8,
1,1,3,5,2,
1,1,2,7,6,4,10,9,8,3,5,
76,3,5,10,
17,3,1,5,
1,5,3,7,1,2,9,
1,3,5,4,10,7,9,6,2,1,8,
2,2,1,7,4,
1,3,5,4,6,2,
1,9,5,4,3,2,1,
1,3,5,1,2,6,8,4,9,10,7,
2,3,5,10,4,6,7,9,1,2,8,
1,2,4,1,6,9,7,
1,8,9,6,2,1,3,4,5,7,10,
1,7,8,10,9,2,1,4,3,5,6,
1,1,2,7,3,
1,1,2,9,7,6,10,8,3,4,5,
1,2,4,7,
1,1,2,9,7,4,
6,4,2,3,
17,4,3,
1,7,2,1,9,
1,6,4,2,9,
5,3,10,5,
1,5,3,4,2,1,10,9,6,7,8,
1,1,3,2,5,9,4,7,6,8,10,
1,6,2,5,
1,3,5,10,1,7,6,2,4,9,8,
5,1,2,3,5,4,
1,7,4,3,5,2,1,
1,4,3,5,10,9,2,1,7,6,8,
1,3,5,4,1,9,2,
1,9,2,1,7,
2,6,5,3,
1,7,1,2,4,8,9,3,5,10,6,
3,3,2,1,5,4,
1,8,1,2,4,9,
1,2,1,7,10,6,9,4,3,5,8,
1,2,3,4,1,5,6,7,8,9,10,
1,2,1,3,5,9,8,4,6,7,10,
1,1,4,8,9,
5,8,9,2,1,
1,5,1,3,4,7,9,2,6,10,8,
1,3,5,2,4,
1,5,3,10,6,4,
1,3,5,1,2,9,10,6,4,7,8,
1,2,3,1,9,
1,4,3,2,9,1,
10,2,3,4,
2,8,9,6,
1,10,3,5,4,7,1,2,6,9,8,
1,10,3,5,4,7,6,9,1,2,8,
1,1,8,9,2,7,4,6,3,5,10,
19,1,2,10,
2,9,8,6,
1,5,3,4,6,2,1,9,10,
1,1,2,4,5,
1,4,6,5,3,2,1,9,
1,1,2,9,7,4,3,5,6,10,8,
1,6,4,5,3,1,
1,2,8,7,10,1,9,6,4,5,3,
1,1,2,4,9,3,5,6,
1,3,5,1,2,4,9,6,7,8,10,
15,10,3,5,
1,2,1,7,8,9,
3,7,2,1,9,4,
1,3,1,5,10,
