Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Alan Duffill,185.0,185.19907999999998,195.19908,199.24885,0.0,0.0,0.0
John Duncan,593.0,593.4977000000001,604.5142900000001,615.53088,645.56406,709.59724,777.55946
Mark Findlater,441.0,441.14931,446.1659,479.19908000000004,520.23226,683.3483899999999,796.95762
Sandy Leslie,56.0,56.14931000000001,0.0,0.0,0.0,0.0,0.0
Sydney Mair,344.0,344.48111,346.4977,366.54747,393.56406000000004,0.0,0.0
Hamish Partridge,723.0,711.0,711.0,711.0,711.0,711.0,711.0
Bill Rebecca,95.0,95.46452,108.51428999999997,0.0,0.0,0.0,0.0
Bob Watson,405.0,414.17427000000004,421.19086,438.38994,467.43971,550.6222,0.0
