Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
David Balfour,1808.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0
Marc Bozza,157.0,165.77365999999998,169.77365999999998,176.68128,0.0,0.0,0.0,0.0
Mandy Bryson,685.0,694.0762,701.0762000000001,702.3787400000001,725.98382,729.37543,0.0,0.0
John Haston,454.0,873.9255200000002,876.2280599999999,942.9093399999999,960.4474399999999,962.68425,983.8438199999999,0.0
Stuart Martin,27.0,27.60508,0.0,0.0,0.0,0.0,0.0,0.0
Alan Nimmo,1179.0,1211.9768600000002,1217.2794,1244.0946399999998,1281.3048,1261.0,1261.0,1261.0
Robert Spears,611.0,645.7921000000001,647.7921000000001,668.60734,731.72512,738.417,1087.96196,1391.18044
Rhys Stenhouse,122.0,137.42953999999997,138.42953999999997,0.0,0.0,0.0,0.0,0.0
