Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Fhinan Beyts,235.0,235.97029,239.94865000000004,243.32961000000003,266.70428000000004,0.0,0.0
Bruce Fummey,169.0,169.75467,171.71584000000001,175.92468,0.0,0.0,0.0
Ann Gourlay Gaunt,538.0,546.5169899999999,563.6053599999998,565.7564099999997,628.41191,752.12436,788.78519
Tom Gray,667.0,669.37182,670.1380299999998,673.1428699999999,705.19266,736.48511,1279.99802
Murray Lyle,1280.0,1142.0,1142.0,1142.0,1142.0,1142.0,1142.0
Mairi Macdonald,578.0,579.2937199999999,580.00185,581.00185,616.2624199999999,631.26242,0.0
Crawford Reid,1079.0,1195.758229999999,1142.0,1142.0,1142.0,1142.0,1142.0
Ron Rose,18.0,18.86248,22.27446,0.0,0.0,0.0,0.0
