Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Allan Duffy,458.0,467.0,472.0,481.0,485.91206999999997,488.41526999999996,725.93657
Robert Ford,343.0,349.0,355.0,359.0,366.10581,369.92319,393.79348
Mary Fraser,94.0,94.0,107.0,0.0,0.0,0.0,0.0
Alex Graham,610.0,613.0,615.0,650.0,619.0,619.0,619.0
George Macdonald,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Pauline Munro,281.0,288.0,295.0,296.0,301.62742,305.47609,0.0
Alan Reginald Cameron Petitt,56.0,60.0,0.0,0.0,0.0,0.0,0.0
Graham Ross,580.0,594.0,611.0,639.0,639.0,619.0,619.0
