Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Philip Bell,2714.0,1703.0,1703.0,1703.0,1703.0,1703.0,1703.0,1703.0
Marie Boulton,1119.0,1449.416369999999,1452.5339,1512.0020300000003,1556.09964,1822.75901,1703.0,1703.0
Robbie Bowman,31.0,45.90039999999999,0.0,0.0,0.0,0.0,0.0,0.0
M. Tauqeer Malik,1040.0,1155.4781,1165.08567,1211.1434399999998,1241.63348,1447.86456,1497.29747,1976.8263200000001
Pamela Diane Mcbain,1028.0,1042.9004,1049.3904400000001,1068.76295,1145.88048,1224.44821,1235.1455799999999,0.0
Ken Mcleod,541.0,743.64544,751.86058,770.6832899999998,816.03588,0.0,0.0,0.0
Nir Oren,195.0,209.52789,213.27291000000002,223.76295000000002,0.0,0.0,0.0,0.0
Kenneth Raymond Pratt,143.0,202.97411000000005,205.71913,0.0,0.0,0.0,0.0,0.0
