Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Helen Carmichael,659.0,894.3811999999999,894.3811999999999,809.0,809.0,809.0,809.0,809.0
George Cruickshank,279.0,297.37908000000004,297.8956800000001,307.95162,335.83867999999995,351.99164,0.0,0.0
Margaret Christine Davidson,1194.0,809.0,809.0,809.0,809.0,809.0,809.0,809.0
Drew Hendry,840.0,840.0,809.0,809.0,809.0,809.0,809.0,809.0
Fred Pidcock,66.0,72.12636,72.60606000000001,76.32546000000002,0.0,0.0,0.0,0.0
Mike Robb,221.0,234.22004,235.47464000000002,243.32648000000003,246.19389999999999,0.0,0.0,0.0
Robert Stewart,287.0,314.08496,336.66776,345.29492,357.50914,387.01872000000003,413.20934,0.0
Hamish Wood,498.0,546.0435599999998,549.65976,579.0031799999999,585.8759200000002,652.375,768.01694,858.14236
