Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Liz Ashburn,243.0,244.21065,245.52785000000006,0.0,0.0,0.0,0.0,0.0
Pauline Drysdale,1220.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0
Gill Dykes,386.0,409.3482499999998,409.4311299999997,432.58504999999985,463.69892999999996,550.83585,0.0,0.0
Keith Heron,241.0,246.70734999999996,247.08919000000006,316.51966000000004,0.0,0.0,0.0,0.0
Iain Clark Howie,403.0,425.31054999999986,425.72790999999955,468.1465399999999,521.7305100000001,582.3677700000001,827.86841,1115.55413
Iain Kennedy-Moffat,215.0,341.94529999999946,341.9689799999995,349.3296799999999,361.54625,0.0,0.0,0.0
Iain Mcdonald,313.0,329.6031999999999,329.93767999999994,382.20703999999995,495.44898,553.26875,633.427,0.0
John Lachlan Young,1012.0,1012.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0
