Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Gail Casey,1473.0,879.0,879.0,879.0,879.0,879.0,879.0
William Hendrie,1056.0,1056.0,879.0,879.0,879.0,879.0,879.0
Linda Kinniburgh,117.0,128.291,130.30232,131.89394,139.11628,142.59251,0.0
Ann Lynch,69.0,83.517,86.8692,89.71614,89.88122,0.0,0.0
Alastair Manderson,39.0,43.0325,44.87621,45.99644,0.0,0.0,0.0
Jim Mcelhill,403.0,435.66325,583.6628800000001,590.9668899999999,598.98738,619.78626,636.9906100000001
Marie A Mcnair,713.0,777.1167500000003,785.1620300000002,796.5814700000002,809.76391,842.83467,901.4857
Kath Ryall,521.0,929.8955000000002,929.8955000000002,879.0,879.0,879.0,879.0
