Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
John Caddis,78.0,84.90943999999999,90.06132000000001,91.06132,0.0,0.0,0.0,0.0
Ian Cochrane,1695.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0
Hugh Hunter,1544.0,1544.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0
Martin Kilbride,1132.0,1135.2388,1195.3904799999996,1236.0360399999995,1239.1752799999997,1726.21464,1329.0,1329.0
Owen Daniel North,71.0,72.07959999999999,79.45932,0.0,0.0,0.0,0.0,0.0
Cameron Ramsay,1020.0,1038.3532,1077.4796399999998,1086.0112799999997,1100.4066,1114.21672,1181.5057,1591.2186000000002
Norrie Smith,614.0,928.1635999999999,955.4546399999998,958.0257199999999,995.7418799999998,997.4380800000001,1002.83898,0.0
Derek Daniel Stillie,488.0,488.64775999999995,516.3565199999998,539.93952,544.218,0.0,0.0,0.0
