Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Thomas Joshua Harrison,85.0,91.42782000000001,91.58782000000001,0.0,0.0,0.0,0.0
Jim Hay,112.0,122.69117000000003,122.86877000000004,142.93614,0.0,0.0,0.0
Darren Lee,808.0,755.0,755.0,755.0,755.0,755.0,755.0
George Matchett,753.0,763.4944000000003,755.0,755.0,755.0,755.0,755.0
Craig Miller,478.0,482.26334999999983,488.7411900000002,505.2888700000001,541.71037,590.69607,591.24389
Tina Margaret Murphy,704.0,705.50857,705.9214499999999,717.99888,722.33867,766.57992,755.0
Cara Quinn,159.0,161.42682999999997,161.65067000000002,177.45999,215.91409000000002,0.0,0.0
Les Sharp,675.0,675.9182599999999,676.06354,680.1402499999999,701.20584,751.5782700000001,761.40924
