Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Yvonne Huggins-Haig,324.0,331.0,365.0,435.0,438.68503999999996,440.19896,0.0,0.0
Colin Mcgrath,165.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
Diana Miers,253.0,269.0,306.0,0.0,0.0,0.0,0.0,0.0
Simon Mountford,463.0,471.0,482.0,518.0,522.59368,529.16977,610.13507,703.65252
Alec Nicol,729.0,756.0,791.0,832.0,811.0,811.0,811.0,811.0
Michael Scott,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maggie Stanfield,413.0,444.0,462.0,507.0,510.45788,511.57755,590.14226,0.0
Tom Weatherston,777.0,777.0,794.0,824.0,824.0,811.0,811.0,811.0
