Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
David Bremner,711.0,722.18934,728.60376,752.4326,760.2614400000001,791.99122,862.25266
Donald Cameron,211.0,317.5059400000001,393.5604800000001,444.99308,511.44386000000003,0.0,0.0
Kenneth John Gillespie,166.0,282.0376000000001,294.25390000000004,344.17302000000007,0.0,0.0,0.0
Peter Jonathan Horton,83.0,141.84764000000007,0.0,0.0,0.0,0.0,0.0
Marc Macrae,1747.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0
Shona Morrison,682.0,702.3065799999999,708.3065799999999,738.13542,759.2075199999999,793.5228799999999,872.27084
Sean Murray Morton,215.0,283.7937200000001,289.2802400000001,0.0,0.0,0.0,0.0
Ian Taylor,274.0,361.44262000000015,374.17240000000004,440.57804000000004,578.03822,701.4081199999999,0.0
