Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Fiona Dugdale,1272.0,1272.0,1256.0,1256.0,1256.0,1256.0,1256.0
Jim Gillies,837.0,843.6387599999999,853.8833099999995,864.1431399999997,896.62509,1014.0737300000001,0.0
Alexander John Graham,159.0,161.76615,162.06783,176.06783000000001,0.0,0.0,0.0
Jimmy Haddow,63.0,64.29087,64.52969999999999,0.0,0.0,0.0,0.0
Gordon Mackett,986.0,987.4752800000001,987.8146700000001,994.8272400000001,1054.4181800000001,1089.49535,1141.72659
Colin Peter Mcginn,958.0,968.5113699999999,972.4080699999998,978.4709199999998,999.5212,1102.0067099999999,1892.94678
Kenny Mcleod,1540.0,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0
Linda Watson,464.0,713.1379100000004,713.3264600000005,724.7078500000002,746.28622,0.0,0.0
