Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Robert Barr,990.0,995.0,1147.0,1222.0,1223.8042,1361.9902000000002
Joy Brahim,1219.0,1223.0,1247.0,1289.0,1281.0,1281.0
Todd Ferguson,1137.0,1137.0,1177.0,1247.0,1247.1550000000002,1314.217
Kay Hall,599.0,600.0,619.0,780.0,782.3126,867.5482
Elizabeth Mclardy,418.0,423.0,433.0,0.0,0.0,0.0
Paul Reid,432.0,437.0,468.0,498.0,499.2028,0.0
John Willis,27.0,0.0,0.0,0.0,0.0,0.0
Sheena Woodside,301.0,307.0,0.0,0.0,0.0,0.0
