Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
John Bell,756.0,765.0,773.0,773.6015,785.60952,1370.6416,1112.0,1112.0
Anthea Dickson,1101.0,1107.0,1121.0,1112.0,1112.0,1112.0,1112.0,1112.0
Jean Highgate,758.0,767.0,804.0,804.5293199999999,910.5694199999999,947.62556,1000.10379,1368.55482
Tristan Lindsay,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Mccormick,77.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Nevill,228.0,228.0,231.0,231.12030000000001,0.0,0.0,0.0,0.0
Allan Wilson,721.0,727.0,731.0,731.3608999999999,745.3608999999999,0.0,0.0,0.0
Craig Wilson,762.0,763.0,771.0,778.0255199999999,807.04958,853.14582,886.39477,0.0
