Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Neil Cameron Copland,1148.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0,1135.0
Lesley Dunbar,818.0,818.8489999999999,843.8829599999999,870.9055999999999,913.93956,1252.9622,1135.0,1135.0
David Page Henderson,179.0,179.37356,0.0,0.0,0.0,0.0,0.0,0.0
Freddie John,889.0,889.1924399999999,914.2037600000001,933.20376,991.2037600000001,1019.2264,1039.66644,1235.22262
Peter Kennedy,186.0,186.4528,223.48675999999998,0.0,0.0,0.0,0.0,0.0
Lewis Macleod,369.0,369.29432,379.30564,393.31696000000005,445.3396,0.0,0.0,0.0
Sam Petchey,219.0,219.19244,248.2264,308.27168000000006,0.0,0.0,0.0,0.0
Lauren Stephanie Wards,729.0,738.9163200000006,761.08612,829.40308,884.50496,906.73136,925.0295000000001,0.0
