Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Gill Al-Samarai,1538.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0
William Ball,296.0,312.44183999999996,312.87654,327.56313,345.18239,0.0,0.0
Barney Crockett,1174.0,1184.7722400000002,1187.7668400000002,1193.8782199999998,1207.22576,1311.15711,1408.34608
Peter John Heald,579.0,584.3861200000002,587.8154200000001,592.2487000000003,608.57232,717.58732,849.96633
Neil Macgregor,1188.0,1362.6236800000006,1362.6236800000006,1320.0,1320.0,1320.0,1320.0
Avril Mackenzie,1387.0,1387.0,1320.0,1320.0,1320.0,1320.0,1320.0
Braiden Smith,341.0,341.85044,397.92674000000005,398.7439100000001,419.01739,433.48868,0.0
Amy-Marie Stratton,95.0,95.99217999999999,96.33027999999999,98.38346999999999,0.0,0.0,0.0
