Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Ian John Cameron,1313.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
Rod Cavanagh,924.0,944.0877600000001,950.0877600000002,955.0877600000001,1011.28346,999.0,999.0,999.0
David Hansen,172.0,180.36990000000003,186.3699,211.32646,0.0,0.0,0.0,0.0
George Macdonald,273.0,510.2268799999999,512.70516,539.29226,578.40108,579.09744,774.92368,0.0
Walter Neilson,41.0,43.391400000000004,0.0,0.0,0.0,0.0,0.0,0.0
Nicola Patrick,687.0,693.69592,696.69592,702.1742,772.13076,782.6413,793.60076,931.9404
Wink Thompson,116.0,123.17419999999998,133.89162,0.0,0.0,0.0,0.0,0.0
Richard Watt,469.0,475.93505999999996,480.1742,516.84818,524.5656,524.5835400000001,0.0,0.0
