Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
John Cooke,106.0,110.04880000000001,115.76292000000001,124.51898,0.0,0.0,0.0,0.0
John Crowther,978.0,846.0,846.0,846.0,846.0,846.0,846.0,846.0
Anne Duffy,125.0,127.29432000000001,142.07649999999998,146.57338,155.21596,0.0,0.0,0.0
Vaughan Jones,69.0,70.75448,74.48108,0.0,0.0,0.0,0.0,0.0
Agnes Mcauley,317.0,426.58752000000015,438.2642000000001,454.79330000000004,472.89896,482.34506,490.97066,0.0
Maureen Mcneil,287.0,287.53984,298.71963999999997,303.96808,314.22726,352.95386,0.0,0.0
Tommy Mcvey,532.0,538.0732,566.7680199999998,592.8307199999999,657.1141399999999,703.23488,817.22516,993.64256
Natasha Murphy,966.0,966.0,846.0,846.0,846.0,846.0,846.0,846.0
