Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
David Blaney,112.0,121.05255,121.05891,129.05891000000003,155.49066,175.25594999999998,177.60875,0.0
Ronald Joseph Mackinnon,89.0,101.86415,101.87078999999999,109.3479,0.0,0.0,0.0,0.0
Gerry Macleod,29.0,30.9058,30.910690000000002,0.0,0.0,0.0,0.0,0.0
Calum Macmillan,138.0,278.07629999999995,278.0,278.0,278.0,278.0,278.0,278.0
Iain Archie Macneil,217.0,240.8225,240.83731,246.31546000000003,264.12759,290.98815,278.0,278.0
Donald Manford,531.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0
Donnie Steele,110.0,129.53445,129.54408999999998,132.5453,155.40466,0.0,0.0,0.0
Paul Francis Steele,161.0,170.05255,170.06006,172.06033,192.06113,253.82882,258.95299,324.47353
