Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
David Balfour,1099.0,1099.0,974.0,974.0,974.0,974.0,974.0,974.0
Allyson Black,1201.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0
Andrew Cowie,423.0,432.26099999999997,538.82601,562.1672000000001,596.1523099999999,608.91015,683.6600699999999,0.0
Amanda Nicol,279.0,285.04799999999994,286.29902999999996,309.79076,0.0,0.0,0.0,0.0
Joan Paterson,503.0,675.3679999999997,678.5524399999997,695.6111699999999,725.8038999999999,739.3004000000001,815.37913,978.39325
David Sharp,228.0,231.59099999999998,233.41067999999996,0.0,0.0,0.0,0.0,0.0
Robert Spears,862.0,877.8760000000001,882.4251999999999,963.5608499999997,1064.63985,974.0,974.0,974.0
Jim Waugh,272.0,275.40199999999993,277.44914,331.6216,377.9996,412.66751000000005,0.0,0.0
