Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Caroline Bamforth,1907.0,1919.9008000000001,1922.7543900000003,1925.7543900000005,1982.28134
Bev Brown,511.0,545.0112000000004,552.3469300000002,561.75818,619.57363
Barbara Grant,1798.0,2216.6896,1955.0,1955.0,1955.0
Ian Mcalpine,1009.0,1028.3512,1036.8897,1043.0077500000002,1139.27526
Jim Mclean,1437.0,1706.4508000000008,1924.4012700000005,1936.01993,1987.2271099999998
Gerry Mcveigh,37.0,39.931999999999995,41.4036,0.0,0.0
Alan Rennie,308.0,324.71240000000006,331.82813,332.82813,0.0
Jim Swift,2766.0,1955.0,1955.0,1955.0,1955.0
