Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Chas Booth,2169.0,2169.0,2111.0,2111.0,2111.0
Katrina Faccenda,1804.0,2025.56303,2056.0466300000007,2077.8413600000003,2111.8260200000004
Jacqueline Mary Isseri,92.0,103.90696999999999,104.46850999999998,0.0,0.0
Andy Mackenzie,370.0,413.19195,418.3527700000001,439.5609600000001,512.98981
Euan Mcglynn,129.0,206.74550999999994,208.51034999999996,214.03076999999996,0.0
Adam Mcvey,2754.0,2111.0,2111.0,2111.0,2111.0
Teresa Perchard,764.0,773.8057400000001,774.3138000000001,793.80748,806.50789
Robin Thomas Rea,360.0,434.47693,443.06046999999995,448.02109000000013,470.09277
