Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Lachlan Bruce,1784.0,1784.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0
Ghill Duncan Donald,180.0,184.09929000000002,260.4384900000001,299.58855000000005,0.0,0.0,0.0,0.0
Neil George Gilbert,1197.0,1207.5155699999996,1215.3539699999997,1260.3998600000002,1287.82352,1293.71467,1321.82623,2201.97783
Willie Innes,1801.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0
Fiona O'Donnell,932.0,1163.5207699999999,1226.057569999999,1261.3510699999993,1369.1586799999993,1818.25421,1480.0,1480.0
Lesley Anne Orr,230.0,234.45575000000002,249.79175000000004,0.0,0.0,0.0,0.0,0.0
Brian Weddell,429.0,470.5275899999999,485.1819899999998,500.5843399999998,520.4081699999999,0.0,0.0,0.0
Janis Wilson,844.0,852.19858,854.4137800000001,921.9406399999998,935.7926400000001,951.38105,975.23609,0.0
