Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
John Duff,1110.0,1120.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
Paula Hunter,147.0,166.0,166.17655,0.0,0.0,0.0,0.0,0.0
Xander Mcdade,977.0,1009.0,1010.1021000000002,1076.1502500000001,1148.16095,1114.0,1114.0,1114.0
Mary Mcdougall,203.0,212.0,212.10165,247.11235000000002,0.0,0.0,0.0,0.0
Barry Blackler Mcmahon,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhona Metcalfe,268.0,275.0,278.99645,283.02855,291.0553,297.85525,0.0,0.0
Sally Kirsten Murray,807.0,811.0,811.1498,829.15515,899.1658500000001,905.08715,916.9845,0.0
Michael James Williamson,856.0,857.0,857.1605000000002,865.1605000000002,908.1605000000002,914.8864,930.38045,1740.4231
