Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Karen Allan,233.0,248.19459999999998,284.0884,284.94395,0.0,0.0,0.0
George Carr,2034.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0
Patrick Coffield,220.0,237.42909999999998,0.0,0.0,0.0,0.0,0.0
Bill Howatson,599.0,701.7870000000005,767.9374000000005,772.5771800000003,863.5291200000001,1100.31003,1145.13148
Jeff Hutchison,461.0,1116.1554000000015,1141.5182000000007,1125.0,1125.0,1125.0,1125.0
Dave Stewart,472.0,517.1369000000001,546.4776000000002,549.6602800000001,596.8226900000001,0.0,0.0
Leigh Wilson,901.0,914.4070000000003,935.7477000000002,936.0151399999999,997.2705699999998,1045.19176,1735.4247099999998
Carole Wise,700.0,705.3628,715.3627999999999,715.57365,751.4674500000001,815.72779,0.0
