Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Paul Aitken,1297.0,1355.8973499999997,1372.2831700000002,1390.3618999999999,1412.13354,1426.5102,1415.0,1415.0
David Allison,220.0,243.7899100000002,249.17573000000016,0.0,0.0,0.0,0.0,0.0
Angela Convery,1199.0,1241.9604199999999,1241.9604200000003,1330.1940000000002,1346.65855,1357.16965,1358.09344,2370.51822
Betty Wood Cunningham,1020.0,1110.5402399999998,1113.46412,1159.8525499999998,1506.18835,1415.0,1415.0,1415.0
Danny Devlin,1840.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0,1415.0
John J Ferguson,34.0,42.54589,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Hay,404.0,462.8973500000003,465.2831700000003,481.44063000000006,0.0,0.0,0.0,0.0
Tommy Reilly,1059.0,1125.0574199999996,1126.2883899999995,1167.0600300000003,1204.60592,1218.1257799999998,1218.57635,0.0
