Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Ben Callaghan,723.0,724.35264,726.0903900000001,728.3654799999999,749.4151300000001,805.7398699999999,0.0
Graham James Kerr,109.0,115.42504,116.41804,0.0,0.0,0.0,0.0
Kirsten Larson,1100.0,976.0,976.0,976.0,976.0,976.0,976.0
Julie Patricia Mcanulty,423.0,427.95968,429.69743,460.3603300000001,511.622,0.0,0.0
Alex Mcvey,1027.0,1027.0,976.0,976.0,976.0,976.0,976.0
Martin Mcwilliams,239.0,241.36712,243.45242000000002,248.65102,0.0,0.0,0.0
Bill Shields,660.0,664.84696,704.4180100000001,721.06749,786.42146,912.71639,1228.3226399999999
Allan Stubbs,596.0,693.2773600000005,693.7738600000005,740.9310800000001,788.22065,945.2785700000001,974.89182
