Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Mike Crowe,248.0,309.16669999999993,321.2475999999999,377.8402,434.2788,483.9367,509.47079,0.0
Jacqueline Davis,239.0,299.09359999999987,304.3128999999999,322.81680000000006,394.9055,0.0,0.0,0.0
Christopher Fagan,250.0,287.2007999999999,291.63159999999993,305.42009999999993,0.0,0.0,0.0,0.0
David Kinniburgh,1149.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0
Ian Macquire,94.0,119.75439999999999,129.0468,0.0,0.0,0.0,0.0,0.0
Ellen Morton,412.0,521.4562000000001,526.9601000000002,540.5371,615.4796,847.1843,738.0,738.0
Jack William Streeter,32.0,57.039,0.0,0.0,0.0,0.0,0.0,0.0
Richard Trail,525.0,528.2193,529.577,534.6501000000001,563.0078,583.3655,594.1633400000001,730.73351
