Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Danish Ashraf,1399.0,1996.0551400000015,1996.0551400000015,1416.0,1416.0,1416.0,1416.0,1416.0
John Cole,180.0,189.96237000000002,190.28157,218.69201999999996,225.26041,0.0,0.0,0.0
Gordon Currie,1003.0,1010.9011899999999,1011.5395900000001,1021.0917900000001,1035.1001899999999,1084.08579,1116.7443600000001,1424.93483
Tom Fisher,1428.0,1428.0,1416.0,1416.0,1416.0,1416.0,1416.0,1416.0
Donna Kiddie,534.0,556.32945,566.4010499999999,645.5673999999999,664.44255,719.20462,936.36028,0.0
Alan Masterton,2157.0,1416.0,1416.0,1416.0,1416.0,1416.0,1416.0,1416.0
Anne Mccrossan,290.0,348.74363,348.91163,586.2650899999999,603.67284,656.8918699999999,0.0,0.0
John Patrick Mcgrory,84.0,89.84000999999999,89.91561000000002,101.16492000000002,0.0,0.0,0.0,0.0
