Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
James Anderson,562.0,572.6954000000001,576.6954000000001,604.6954,668.9061999999999,672.6838,913.6566,1123.73216
Peter Guthrie,245.0,248.027,249.2288,0.0,0.0,0.0,0.0,0.0
Carol Hamilton,1328.0,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0
Lynda Jones,409.0,624.5224000000001,632.3296,643.3386,666.3476,666.93016,757.9922,0.0
Raquel Lloyd-Jones,466.0,483.5566,487.75839999999994,525.3637999999999,615.7674,620.93668,0.0,0.0
Aileen Orr,899.0,901.2198,904.2198,995.2198,1078.8252,1060.0,1060.0,1060.0
Edward Brownlie Prentice,33.0,35.018,0.0,0.0,0.0,0.0,0.0,0.0
Paul Stirton,296.0,299.8342,300.8342,355.2378,0.0,0.0,0.0,0.0
