Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Philip James Brown,126.0,131.8604,135.70789999999994,137.73039999999997,141.91039999999998,0.0,0.0,0.0
Harry Coates,933.0,933.0,912.0,912.0,912.0,912.0,912.0,912.0
Dave Doogan,1290.0,912.0,912.0,912.0,912.0,912.0,912.0,912.0
Sam Finlayson,91.0,97.44643999999998,99.44893999999998,119.87695999999998,0.0,0.0,0.0,0.0
Arthur Alexander Frater,37.0,38.172079999999994,38.53208,0.0,0.0,0.0,0.0,0.0
Callum Gillies,577.0,596.33932,601.1543200000001,606.46984,619.92036,674.50098,722.4915,0.0
Elspeth Maclachlan,113.0,118.56737999999999,120.00737999999998,124.05237999999999,188.87643999999997,213.64144,0.0,0.0
John Rebbeck,480.0,797.6336800000001,798.1511800000003,799.4442000000001,817.9829400000001,836.7635600000001,870.4907400000001,1047.40174
