Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8
Kenneth Bell,1015.0,1016.3130000000001,1029.313,1029.7820000000002,1074.09508,1275.22238,1335.09497,1497.34167
Judith Godden,329.0,333.0703000000001,373.5955,376.16051999999996,0.0,0.0,0.0,0.0
Rose Hall,459.0,459.65650000000005,466.65650000000005,466.89188,496.26168000000007,0.0,0.0,0.0
Linda Lunan,198.0,200.10080000000002,0.0,0.0,0.0,0.0,0.0,0.0
Craig Mackay,1607.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0
Annie Mcindoe,898.0,1080.5070000000005,1120.4261000000001,1122.0442600000001,1184.10978,1192.51708,1193.66489,0.0
Bob Pollock,1131.0,1134.1512000000002,1146.1512000000002,1147.6581600000002,1209.8591600000002,1463.93956,1396.0,1396.0
Philip Saxton,1342.0,1352.8979,1405.4231,1396.0,1396.0,1396.0,1396.0,1396.0
