Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Rob Davies,468.0,489.0,548.0,0.0,0.0,0.0,0.0
Rosemary Fraser,1451.0,1454.0,1484.0,1570.0,1506.0,1506.0,1506.0
Paul Goodwin,671.0,672.0,687.0,719.0,776.39008,0.0,0.0
Thomas Heald,1043.0,1048.0,1071.0,1153.0,1153.32608,1175.6304,0.0
Paul Henke,1130.0,1140.0,1180.0,1272.0,1272.4483599999999,1291.1412799999998,2333.99724
James Maclaren,345.0,355.0,0.0,0.0,0.0,0.0,0.0
Gerry Mcgarvey,846.0,857.0,996.0,1137.0,1140.42384,1437.96136,1481.08364
Liam Mckechnie,69.0,0.0,0.0,0.0,0.0,0.0,0.0
